,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,4368000,12480,350,373,4,KYMT
13.0/F中層A,13.0,中層,A,4523750,12925,350,363,4,KYMT
18.0/F高層A,18.0,高層,A,4835600,13816,350,347,3,KYMT
8.0/F低層B,8.0,低層,B,5829500,11659,500,256,4,KYMT
13.0/F中層B,13.0,中層,B,6036500,12073,500,248,4,KYMT
18.0/F高層B,18.0,高層,B,6247000,12494,500,228,4,KYMT
8.0/F低層C,8.0,低層,C,5835500,11671,500,341,5,KYMT
13.0/F中層C,13.0,中層,C,6453000,12906,500,370,4,KYMT
18.0/F高層C,18.0,高層,C,6269000,12538,500,328,5,KYMT
8.0/F低層D,8.0,低層,D,4364500,12470,350,357,3,KYMT
13.0/F中層D,13.0,中層,D,4520950,12917,350,353,3,KYMT
18.0/F高層D,18.0,高層,D,4679500,13370,350,330,3,KYMT
