,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
5.0/F低層A,5.0,低層,A,6072600,13960,435,405,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層A,14.0,中層,A,6332730,14558,435,328,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層A,23.0,高層,A,6713790,15434,435,401,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層B,5.0,低層,B,8516988,14634,582,315,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層B,14.0,中層,B,9042534,15537,582,335,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層B,23.0,高層,B,9506388,16334,582,315,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層C,5.0,低層,C,8516988,14634,582,315,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層C,14.0,中層,C,9042534,15537,582,335,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層C,23.0,高層,C,9506388,16334,582,315,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層D,5.0,低層,D,6245730,14358,435,335,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層D,14.0,中層,D,6586335,15141,435,375,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層D,23.0,高層,D,6919980,15908,435,395,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層E,5.0,低層,E,6441480,14808,435,340,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層E,14.0,中層,E,6872130,15798,435,376,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層E,23.0,高層,E,7223175,16605,435,368,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層F,5.0,低層,F,8413974,14457,582,332,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層F,14.0,中層,F,8886558,15269,582,344,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層F,23.0,高層,F,9326550,16025,582,322,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層G,5.0,低層,G,8497200,14600,582,346,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層G,14.0,中層,G,8955816,15388,582,344,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層G,23.0,高層,G,9506388,16334,582,315,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
5.0/F低層H,5.0,低層,H,5959500,13700,435,398,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
14.0/F中層H,14.0,中層,H,6218760,14296,435,331,3,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
23.0/F高層H,23.0,高層,H,6628530,15238,435,398,4,HPFL,"FU WAH YUEN,CHI FU FA YUEN,CHI FU RD|富華苑(置富花園),置富道"
