,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,5026134,12534,401
11.0/F中層1,11.0,中層,1,5176509,12909,401
18.0/F高層1,18.0,高層,1,5338112,13312,401
4.0/F低層10,4.0,低層,10,6784838,12247,554
11.0/F中層10,11.0,中層,10,6983170,12605,554
18.0/F高層10,18.0,高層,10,7177070,12955,554
4.0/F低層2,4.0,低層,2,7748385,12013,645
11.0/F中層2,11.0,中層,2,7974780,12364,645
18.0/F高層2,18.0,高層,2,8188920,12696,645
4.0/F低層3,4.0,低層,3,5012901,12501,401
11.0/F中層3,11.0,中層,3,5160870,12870,401
18.0/F高層3,18.0,高層,3,5302824,13224,401
4.0/F低層4,4.0,低層,4,6762678,12207,554
11.0/F中層4,11.0,中層,4,6960456,12564,554
18.0/F高層4,18.0,高層,4,7153802,12913,554
4.0/F低層5,4.0,低層,5,6762678,12207,554
11.0/F中層5,11.0,中層,5,6960456,12564,554
18.0/F高層5,18.0,高層,5,7153802,12913,554
4.0/F低層6,4.0,低層,6,5187336,12936,401
11.0/F中層6,11.0,中層,6,5341721,13321,401
18.0/F高層6,18.0,高層,6,5496106,13706,401
4.0/F低層7,4.0,低層,7,7568430,11734,645
11.0/F中層7,11.0,中層,7,7789020,12076,645
18.0/F高層7,18.0,高層,7,7999290,12402,645
4.0/F低層8,4.0,低層,8,5188539,12939,401
11.0/F中層8,11.0,中層,8,5342924,13324,401
18.0/F高層8,18.0,高層,8,5496507,13707,401
4.0/F低層9,4.0,低層,9,6762678,12207,554
11.0/F中層9,11.0,中層,9,6960456,12564,554
18.0/F高層9,18.0,高層,9,7153802,12913,554
