,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,5426593,13669,397
17.0/F中層A,17.0,中層,A,5577453,14049,397
26.0/F高層A,26.0,高層,A,5487731,13823,397
8.0/F低層B,8.0,低層,B,5982272,13504,443
17.0/F中層B,17.0,中層,B,5875066,13262,443
26.0/F高層B,26.0,高層,B,6011953,13571,443
8.0/F低層C,8.0,低層,C,7088014,12263,578
17.0/F中層C,17.0,中層,C,7334820,12690,578
26.0/F高層C,26.0,高層,C,7412850,12825,578
8.0/F低層D,8.0,低層,D,5115004,13183,388
17.0/F中層D,17.0,中層,D,5288440,13630,388
26.0/F高層D,26.0,高層,D,5469248,14096,388
8.0/F低層E,8.0,低層,E,5271368,13586,388
17.0/F中層E,17.0,中層,E,5437432,14014,388
26.0/F高層E,26.0,高層,E,5546072,14294,388
8.0/F低層F,8.0,低層,F,7000158,12111,578
17.0/F中層F,17.0,中層,F,7127318,12331,578
26.0/F高層F,26.0,高層,F,7286268,12606,578
8.0/F低層G,8.0,低層,G,6020813,13591,443
17.0/F中層G,17.0,中層,G,6120931,13817,443
26.0/F高層G,26.0,高層,G,6337115,14305,443
8.0/F低層H,8.0,低層,H,5195142,13086,397
17.0/F中層H,17.0,中層,H,5584996,14068,397
26.0/F高層H,26.0,高層,H,5752530,14490,397
