,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,4075542,9567,426,347,5,KCSW
8.0/F中層A,8.0,中層,A,4087896,9596,426,357,5,KCSW
10.0/F高層A,10.0,高層,A,4083210,9585,426,358,5,KCSW
5.0/F低層B,5.0,低層,B,3712845,9745,381,398,4,KCSW
8.0/F中層B,8.0,中層,B,3807714,9994,381,364,3,KCSW
10.0/F高層B,10.0,高層,B,3883533,10193,381,321,3,KCSW
5.0/F低層C,5.0,低層,C,3605650,9745,370,335,3,KCSW
8.0/F中層C,8.0,中層,C,3391420,9166,370,351,4,KCSW
10.0/F高層C,10.0,高層,C,3471710,9383,370,325,3,KCSW
5.0/F低層D,5.0,低層,D,3420650,9245,370,379,4,KCSW
8.0/F中層D,8.0,中層,D,3480960,9408,370,385,4,KCSW
10.0/F高層D,10.0,高層,D,3521290,9517,370,389,4,KCSW
5.0/F低層E,5.0,低層,E,4507300,9590,470,322,5,KCSW
8.0/F中層E,8.0,中層,E,4521400,9620,470,332,5,KCSW
10.0/F高層E,10.0,高層,E,4516230,9609,470,333,5,KCSW
5.0/F低層F,5.0,低層,F,3402890,9197,370,388,4,KCSW
8.0/F中層F,8.0,中層,F,3468380,9374,370,350,4,KCSW
10.0/F高層F,10.0,高層,F,3510190,9487,370,353,4,KCSW
5.0/F低層G,5.0,低層,G,3575488,9716,368,388,4,KCSW
8.0/F中層G,8.0,中層,G,3291024,8943,368,350,4,KCSW
10.0/F高層G,10.0,高層,G,3336288,9066,368,353,4,KCSW
5.0/F低層H,5.0,低層,H,2997296,9028,332,347,5,KCSW
8.0/F中層H,8.0,中層,H,3122792,9406,332,357,5,KCSW
10.0/F高層H,10.0,高層,H,3161636,9523,332,359,5,KCSW
5.0/F低層I,5.0,低層,I,2997296,9028,332,347,5,KCSW
8.0/F中層I,8.0,中層,I,3122792,9406,332,357,5,KCSW
10.0/F高層I,10.0,高層,I,3161636,9523,332,359,5,KCSW
5.0/F低層J,5.0,低層,J,4026444,9564,421,350,5,KCSW
8.0/F中層J,8.0,中層,J,4039074,9594,421,360,5,KCSW
10.0/F高層J,10.0,高層,J,2951498,9614,307,331,5,KCSW
5.0/F低層K,5.0,低層,K,3214955,9265,347,335,4,KCSW
8.0/F中層K,8.0,中層,K,3297888,9504,347,336,4,KCSW
10.0/F高層K,10.0,高層,K,3336752,9616,347,339,4,KCSW
5.0/F低層L,5.0,低層,L,3423504,9303,368,342,3,KCSW
8.0/F中層L,8.0,中層,L,3516608,9556,368,408,3,KCSW
10.0/F高層L,10.0,高層,L,3535376,9607,368,358,3,KCSW
5.0/F低層M,5.0,低層,M,3242816,8812,368,309,4,KCSW
8.0/F中層M,8.0,中層,M,3394432,9224,368,318,4,KCSW
10.0/F高層M,10.0,高層,M,3437488,9341,368,322,4,KCSW
5.0/F低層N,5.0,低層,N,3513356,9394,374,344,4,KCSW
8.0/F中層N,8.0,中層,N,3501014,9361,374,320,3,KCSW
10.0/F高層N,10.0,高層,N,3495404,9346,374,357,4,KCSW
