,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5725044,16938,338,322,4,HQB
13.0/F中層A,13.0,中層,A,6524752,19304,338,396,4,HQB
21.0/F高層A,21.0,高層,A,6686992,19784,338,322,3,HQB
5.0/F低層B,5.0,低層,B,5733832,16964,338,364,4,HQB
13.0/F中層B,13.0,中層,B,6074536,17972,338,346,4,HQB
21.0/F高層B,21.0,高層,B,6322628,18706,338,310,4,HQB
5.0/F低層C,5.0,低層,C,5804496,16776,346,343,3,HQB
13.0/F中層C,13.0,中層,C,6035278,17443,346,337,3,HQB
21.0/F高層C,21.0,高層,C,6396502,18487,346,323,3,HQB
5.0/F低層D,5.0,低層,D,5922482,17117,346,358,4,HQB
13.0/F中層D,13.0,中層,D,6176446,17851,346,381,4,HQB
21.0/F高層D,21.0,高層,D,6430756,18586,346,314,4,HQB
5.0/F低層E,5.0,低層,E,3711800,18559,200,389,4,HQB
13.0/F中層E,13.0,中層,E,3861800,19309,200,393,4,HQB
21.0/F高層E,21.0,高層,E,4016000,20080,200,381,4,HQB
5.0/F低層F,5.0,低層,F,3887800,19439,200,435,3,HQB
13.0/F中層F,13.0,中層,F,3922600,19613,200,396,3,HQB
21.0/F高層F,21.0,高層,F,4247200,21236,200,391,3,HQB
