,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,5099311,12347,413
20.0/F中層A,20.0,中層,A,5258316,12732,413
30.0/F高層A,30.0,高層,A,5355371,12967,413
9.0/F低層B,9.0,低層,B,6228856,11621,536
20.0/F中層B,20.0,中層,B,6278168,11713,536
30.0/F高層B,30.0,高層,B,6490424,12109,536
9.0/F低層C,9.0,低層,C,5288608,12713,416
20.0/F中層C,20.0,中層,C,5498272,13217,416
30.0/F高層C,30.0,高層,C,5547360,13335,416
9.0/F低層D,9.0,低層,D,4949880,12692,390
20.0/F中層D,20.0,中層,D,5024370,12883,390
30.0/F高層D,30.0,高層,D,5203380,13342,390
9.0/F低層E,9.0,低層,E,4978740,12766,390
20.0/F中層E,20.0,中層,E,5179200,13280,390
30.0/F高層E,30.0,高層,E,5183490,13291,390
9.0/F低層F,9.0,低層,F,5306080,12755,416
20.0/F中層F,20.0,中層,F,5421312,13032,416
30.0/F高層F,30.0,高層,F,5571904,13394,416
9.0/F低層G,9.0,低層,G,6461100,11965,540
20.0/F中層G,20.0,中層,G,6424380,11897,540
30.0/F高層G,30.0,高層,G,6734304,12564,536
9.0/F低層H,9.0,低層,H,5111701,12377,413
20.0/F中層H,20.0,中層,H,5205865,12605,413
30.0/F高層H,30.0,高層,H,5432189,13153,413
