,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,7598643,16133,471,329,3,NTKO
28.0/F中層A,28.0,中層,A,8008413,17003,471,391,3,NTKO
45.0/F高層A,45.0,高層,A,8379561,17791,471,387,3,NTKO
10.0/F低層B,10.0,低層,B,9874059,14331,689,366,3,NTKO
28.0/F中層B,28.0,中層,B,10762180,15620,689,333,3,NTKO
45.0/F高層B,45.0,高層,B,12105730,17570,689,400,3,NTKO
10.0/F低層C,10.0,低層,C,9788064,14352,682,363,4,NTKO
28.0/F中層C,28.0,中層,C,10133156,14858,682,368,4,NTKO
45.0/F高層C,45.0,高層,C,10735362,15741,682,322,4,NTKO
10.0/F低層D,10.0,低層,D,8015478,17018,471,356,3,NTKO
28.0/F中層D,28.0,中層,D,7213836,15316,471,394,4,NTKO
45.0/F高層D,45.0,高層,D,7541181,16011,471,329,3,NTKO
10.0/F低層E,10.0,低層,E,7439445,15795,471,396,3,NTKO
28.0/F中層E,28.0,中層,E,7386693,15683,471,343,3,NTKO
45.0/F高層E,45.0,高層,E,7812006,16586,471,381,3,NTKO
10.0/F低層F,10.0,低層,F,10071094,14767,682,418,3,NTKO
28.0/F中層F,28.0,中層,F,10302292,15106,682,351,3,NTKO
45.0/F高層F,45.0,高層,F,10690350,15675,682,354,3,NTKO
10.0/F低層G,10.0,低層,G,10215114,14826,689,376,4,NTKO
28.0/F中層G,28.0,中層,G,11027445,16005,689,360,4,NTKO
45.0/F高層G,45.0,高層,G,9886461,14349,689,323,4,NTKO
10.0/F低層H,10.0,低層,H,7463466,15846,471,393,3,NTKO
28.0/F中層H,28.0,中層,H,8010297,17007,471,413,3,NTKO
45.0/F高層H,45.0,高層,H,8070114,17134,471,340,3,NTKO
