,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,3124199,8287,377,365,4,NSS
3.0/F中層A,3.0,中層,A,3188736,8304,384,365,4,NSS
4.0/F高層A,4.0,高層,A,3234048,8422,384,329,3,NSS
2.0/F低層B,2.0,低層,B,2966364,8908,333,339,3,NSS
3.0/F中層B,3.0,中層,B,2976354,8938,333,343,3,NSS
4.0/F高層B,4.0,高層,B,2999664,9008,333,369,3,NSS
2.0/F低層C,2.0,低層,C,2805525,8425,333,401,4,NSS
3.0/F中層C,3.0,中層,C,2727936,8192,333,328,3,NSS
4.0/F高層C,4.0,高層,C,2735595,8215,333,321,3,NSS
2.0/F低層D,2.0,低層,D,3101931,8361,371,326,3,NSS
3.0/F中層D,3.0,中層,D,3109722,8382,371,327,3,NSS
4.0/F高層D,4.0,高層,D,3106012,8372,371,351,3,NSS
2.0/F低層E,2.0,低層,E,2845452,8038,354,320,3,NSS
3.0/F中層E,3.0,中層,E,2855010,8065,354,324,3,NSS
4.0/F高層E,4.0,高層,E,2862090,8085,354,335,3,NSS
2.0/F低層F,2.0,低層,F,2908110,8215,354,335,3,NSS
3.0/F中層F,3.0,中層,F,2916606,8239,354,347,3,NSS
4.0/F高層F,4.0,高層,F,2896074,8181,354,383,3,NSS
