,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,10905840,11664,935,278,2,KHMT
6.0/F中層A,6.0,中層,A,11384560,12176,935,428,3,KHMT
10.0/F高層A,10.0,高層,A,11549120,12352,935,266,2,KHMT
3.0/F低層A & B,3.0,低層,A & B,24621650,13309,1850,126,2,KHMT
6.0/F中層A & B,6.0,中層,A & B,25243250,13645,1850,126,2,KHMT
10.0/F高層A & B,10.0,高層,A & B,26073900,14094,1850,118,2,KHMT
3.0/F低層B,3.0,低層,B,10905840,11664,935,185,2,KHMT
6.0/F中層B,6.0,中層,B,11181665,11959,935,185,2,KHMT
10.0/F高層B,10.0,高層,B,11267310,12314,915,175,2,KHMT
3.0/F低層C,3.0,低層,C,15287500,12230,1250,155,2,KHMT
6.0/F中層C,6.0,中層,C,15673750,12539,1250,155,2,KHMT
10.0/F高層C,10.0,高層,C,16188750,12951,1250,147,2,KHMT
3.0/F低層D,3.0,低層,D,15287500,12230,1250,155,2,KHMT
6.0/F中層D,6.0,中層,D,15673750,12539,1250,155,2,KHMT
10.0/F高層D,10.0,高層,D,16188750,12951,1250,147,2,KHMT
