,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,4896256,8384,584
12.0/F中層A,12.0,中層,A,5055104,8656,584
18.0/F高層A,18.0,高層,A,5195264,8896,584
5.0/F低層B,5.0,低層,B,4954448,8369,592
12.0/F中層B,12.0,中層,B,5114880,8640,592
18.0/F高層B,18.0,高層,B,5256368,8879,592
5.0/F低層C,5.0,低層,C,4954448,8369,592
12.0/F中層C,12.0,中層,C,5114880,8640,592
18.0/F高層C,18.0,高層,C,5256368,8879,592
5.0/F低層D,5.0,低層,D,4896256,8384,584
12.0/F中層D,12.0,中層,D,5055104,8656,584
18.0/F高層D,18.0,高層,D,5195264,8896,584
5.0/F低層E,5.0,低層,E,4291036,9956,431
12.0/F中層E,12.0,中層,E,4426801,10271,431
18.0/F高層E,18.0,高層,E,4528517,10507,431
5.0/F低層F,5.0,低層,F,4159012,8593,484
12.0/F中層F,12.0,中層,F,4295500,8875,484
18.0/F高層F,18.0,高層,F,4415532,9123,484
5.0/F低層G,5.0,低層,G,5032592,8501,592
12.0/F中層G,12.0,中層,G,5197168,8779,592
18.0/F高層G,18.0,高層,G,5342208,9024,592
5.0/F低層H,5.0,低層,H,4979312,8411,592
12.0/F中層H,12.0,中層,H,5140928,8684,592
18.0/F高層H,18.0,高層,H,5283008,8924,592
5.0/F低層J,5.0,低層,J,4393268,9077,484
12.0/F中層J,12.0,中層,J,4537016,9374,484
18.0/F高層J,18.0,高層,J,4650756,9609,484
5.0/F低層K,5.0,低層,K,3775991,8761,431
12.0/F中層K,12.0,中層,K,3901412,9052,431
18.0/F高層K,18.0,高層,K,4011317,9307,431
