,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,19482561,18191,1071,258,4,HMW
19.0/F中層A,19.0,中層,A,20863080,19480,1071,269,4,HMW
26.0/F高層A,26.0,高層,A,22266090,20790,1071,265,4,HMW
12.0/F低層B,12.0,低層,B,10957128,17992,609,298,3,HMW
19.0/F中層B,19.0,中層,B,11658087,19143,609,312,3,HMW
26.0/F高層B,26.0,高層,B,12371226,20314,609,371,3,HMW
12.0/F低層C,12.0,低層,C,10873695,17855,609,377,3,HMW
19.0/F中層C,19.0,中層,C,12869997,21133,609,302,3,HMW
26.0/F高層C,26.0,高層,C,13715898,22522,609,309,3,HMW
12.0/F低層D,12.0,低層,D,20632300,19175,1076,268,4,HMW
19.0/F中層D,19.0,中層,D,21850332,20307,1076,306,4,HMW
26.0/F高層D,26.0,高層,D,23255588,21613,1076,282,4,HMW
