,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
30.0/F低層A,30.0,低層,A,34449216,37122,928,171,2,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層A,72.0,中層,A,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層A,105.0,高層,A,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層B,30.0,低層,B,45239526,38966,1161,71,1,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層B,72.0,中層,B,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層B,105.0,高層,B,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層B-D,30.0,低層,B-D,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層B-D,72.0,中層,B-D,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層B-D,105.0,高層,B-D,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層BC,30.0,低層,BC,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層BC,72.0,中層,BC,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層BC,105.0,高層,BC,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層C,30.0,低層,C,23343417,34893,669,327,3,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層C,72.0,中層,C,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層C,105.0,高層,C,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層D,30.0,低層,D,22943410,33790,679,178,2,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層D,72.0,中層,D,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層D,105.0,高層,D,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
30.0/F低層E,30.0,低層,E,23027544,33666,684,95,1,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
72.0/F中層E,72.0,中層,E,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
105.0/F高層E,105.0,高層,E,,,,,,KSWK,"OCEAN SKY,THE CULLINAN,AUSTIN RD W|海鑽璽(天璽),柯士甸道西"
