,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,2416683,6343,381
16.0/F中層1,16.0,中層,1,2529840,6640,381
28.0/F高層1,28.0,高層,1,3080766,8086,381
6.0/F低層10,6.0,低層,10,2756789,6223,443
16.0/F中層10,16.0,中層,10,2881272,6504,443
28.0/F高層10,28.0,高層,10,3499700,7900,443
6.0/F低層16,6.0,低層,16,,,
16.0/F中層16,16.0,中層,16,,,
28.0/F高層16,28.0,高層,16,,,
6.0/F低層17,6.0,低層,17,2773623,6261,443
16.0/F中層17,16.0,中層,17,2899878,6546,443
28.0/F高層17,28.0,高層,17,3346422,7554,443
6.0/F低層18,6.0,低層,18,2756789,6223,443
16.0/F中層18,16.0,中層,18,2881272,6504,443
28.0/F高層18,28.0,高層,18,3499700,7900,443
6.0/F低層19,6.0,低層,19,3064715,6319,485
16.0/F中層19,16.0,中層,19,3207305,6613,485
28.0/F高層19,28.0,高層,19,3807250,7850,485
6.0/F低層2,6.0,低層,2,2742170,6190,443
16.0/F中層2,16.0,中層,2,2863995,6465,443
28.0/F高層2,28.0,高層,2,3003983,6781,443
6.0/F低層20,6.0,低層,20,3037555,6263,485
16.0/F中層20,16.0,中層,20,3175295,6547,485
28.0/F高層20,28.0,高層,20,3840715,7919,485
6.0/F低層22,6.0,低層,22,2993067,6787,441
16.0/F中層22,16.0,中層,22,3333519,7559,441
28.0/F高層22,28.0,高層,22,3483459,7899,441
6.0/F低層23,6.0,低層,23,3063585,6265,489
16.0/F中層23,16.0,中層,23,3202461,6549,489
28.0/F高層23,28.0,高層,23,3874347,7923,489
6.0/F低層26,6.0,低層,26,2749258,6206,443
16.0/F中層26,16.0,中層,26,2871083,6481,443
28.0/F高層26,28.0,高層,26,3011514,6798,443
6.0/F低層27,6.0,低層,27,2416683,6343,381
16.0/F中層27,16.0,中層,27,2529840,6640,381
28.0/F高層27,28.0,高層,27,3080766,8086,381
6.0/F低層5,6.0,低層,5,3583881,7329,489
16.0/F中層5,16.0,中層,5,3727158,7622,489
28.0/F高層5,28.0,高層,5,3893907,7963,489
6.0/F低層6,6.0,低層,6,3233900,7300,443
16.0/F中層6,16.0,中層,6,3361484,7588,443
28.0/F高層6,28.0,高層,6,3437680,7760,443
6.0/F低層7,6.0,低層,7,2756789,6223,443
16.0/F中層7,16.0,中層,7,2881272,6504,443
28.0/F高層7,28.0,高層,7,3499700,7900,443
6.0/F低層9,6.0,低層,9,3628285,7481,485
16.0/F中層9,16.0,中層,9,3705885,7641,485
28.0/F高層9,28.0,高層,9,3865935,7971,485
