,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,3175760,14840,214
10.0/F中層A,10.0,中層,A,3307584,15456,214
16.0/F高層A,16.0,高層,A,3387406,15829,214
5.0/F低層B,5.0,低層,B,3294379,14773,223
10.0/F中層B,10.0,中層,B,3365293,15091,223
16.0/F高層B,16.0,高層,B,3506229,15723,223
5.0/F低層C,5.0,低層,C,3223019,14453,223
10.0/F中層C,10.0,中層,C,3399412,15244,223
16.0/F高層C,16.0,高層,C,3482591,15617,223
5.0/F低層D,5.0,低層,D,3205292,14978,214
10.0/F中層D,10.0,中層,D,3316144,15496,214
16.0/F高層D,16.0,高層,D,3393398,15857,214
5.0/F低層E,5.0,低層,E,3311652,13462,246
10.0/F中層E,10.0,中層,E,3372168,13708,246
16.0/F高層E,16.0,高層,E,3446952,14012,246
5.0/F低層F,5.0,低層,F,3486558,14173,246
10.0/F中層F,10.0,中層,F,3674010,14935,246
16.0/F高層F,16.0,高層,F,3759618,15283,246
