,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
23.0/F低層A,23.0,低層,A,8079522,12886,627,377,4,NTM
68.0/F中層A,68.0,中層,A,,,,,,NTM
102.0/F高層A,102.0,高層,A,,,,,,NTM
23.0/F低層B,23.0,低層,B,6676215,13065,511,379,4,NTM
68.0/F中層B,68.0,中層,B,,,,,,NTM
102.0/F高層B,102.0,高層,B,,,,,,NTM
23.0/F低層C,23.0,低層,C,5068168,14776,343,430,3,NTM
68.0/F中層C,68.0,中層,C,,,,,,NTM
102.0/F高層C,102.0,高層,C,,,,,,NTM
23.0/F低層D,23.0,低層,D,3947893,15011,263,432,3,NTM
68.0/F中層D,68.0,中層,D,,,,,,NTM
102.0/F高層D,102.0,高層,D,,,,,,NTM
23.0/F低層E,23.0,低層,E,7663005,13515,567,381,3,NTM
68.0/F中層E,68.0,中層,E,,,,,,NTM
102.0/F高層E,102.0,高層,E,,,,,,NTM
23.0/F低層F,23.0,低層,F,7232220,13393,540,334,3,NTM
68.0/F中層F,68.0,中層,F,,,,,,NTM
102.0/F高層F,102.0,高層,F,,,,,,NTM
23.0/F低層G,23.0,低層,G,4497686,14893,302,428,3,NTM
68.0/F中層G,68.0,中層,G,,,,,,NTM
102.0/F高層G,102.0,高層,G,,,,,,NTM
23.0/F低層H,23.0,低層,H,4641438,15369,302,338,3,NTM
68.0/F中層H,68.0,中層,H,,,,,,NTM
102.0/F高層H,102.0,高層,H,,,,,,NTM
