,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,7461814,15322,487,399,3,NYL
18.0/F中層A,18.0,中層,A,7275780,14940,487,405,3,NYL
28.0/F高層A,28.0,高層,A,7561162,15526,487,406,3,NYL
8.0/F低層B,8.0,低層,B,12052098,16134,747,364,3,NYL
18.0/F中層B,18.0,中層,B,12474153,16699,747,400,3,NYL
28.0/F高層B,28.0,高層,B,13006764,17412,747,354,3,NYL
8.0/F低層C,8.0,低層,C,11447228,15182,754,415,3,NYL
18.0/F中層C,18.0,中層,C,12718472,16868,754,429,3,NYL
28.0/F高層C,28.0,高層,C,12538266,16629,754,428,3,NYL
8.0/F低層D,8.0,低層,D,7764812,16043,484,394,3,NYL
18.0/F中層D,18.0,中層,D,7993260,16515,484,402,3,NYL
28.0/F高層D,28.0,高層,D,7926468,16377,484,412,3,NYL
8.0/F低層E,8.0,低層,E,8020089,16401,489,399,3,NYL
18.0/F中層E,18.0,中層,E,8077791,16519,489,405,3,NYL
28.0/F高層E,28.0,高層,E,8238183,16847,489,415,3,NYL
8.0/F低層F,8.0,低層,F,8436988,15859,532,417,3,NYL
18.0/F中層F,18.0,中層,F,8819496,16578,532,426,3,NYL
28.0/F高層F,28.0,高層,F,9157848,17214,532,381,3,NYL
8.0/F低層G,8.0,低層,G,5066255,15685,323,398,3,NYL
18.0/F中層G,18.0,中層,G,5308828,16436,323,398,3,NYL
28.0/F高層G,28.0,高層,G,5574657,17259,323,398,3,NYL
8.0/F低層H,8.0,低層,H,11046128,14689,752,350,3,NYL
18.0/F中層H,18.0,中層,H,11799746,15754,749,348,3,NYL
28.0/F高層H,28.0,高層,H,12341273,16477,749,404,4,NYL
8.0/F低層J,8.0,低層,J,7442223,15537,479,401,3,NYL
18.0/F中層J,18.0,中層,J,7089679,14801,479,405,3,NYL
28.0/F高層J,28.0,高層,J,7887214,16466,479,404,3,NYL
