,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層B,5.0,低層,B,3443888,8876,388
8.0/F中層B,8.0,中層,B,3528084,9093,388
10.0/F高層B,10.0,高層,B,3583568,9236,388
5.0/F低層C,5.0,低層,C,5009760,8946,560
8.0/F中層C,8.0,中層,C,5131280,9163,560
10.0/F高層C,10.0,高層,C,5211920,9307,560
5.0/F低層D,5.0,低層,D,3550976,9152,388
8.0/F中層D,8.0,中層,D,3636724,9373,388
10.0/F高層D,10.0,高層,D,3694148,9521,388
5.0/F低層G,5.0,低層,G,3570060,9154,390
8.0/F中層G,8.0,中層,G,3656640,9376,390
10.0/F高層G,10.0,高層,G,3713970,9523,390
5.0/F低層H,5.0,低層,H,3159782,9106,347
8.0/F中層H,8.0,中層,H,3236122,9326,347
10.0/F高層H,10.0,高層,H,3287131,9473,347
