,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4401758,14771,298,357,3,NTP
14.0/F中層A,14.0,中層,A,4571320,15340,298,387,3,NTP
21.0/F高層A,21.0,高層,A,4716744,15828,298,383,3,NTP
6.0/F低層B,6.0,低層,B,4207462,14119,298,401,4,NTP
14.0/F中層B,14.0,中層,B,4471788,15006,298,407,4,NTP
21.0/F高層B,21.0,高層,B,4565360,15320,298,335,3,NTP
6.0/F低層C,6.0,低層,C,4180344,14028,298,409,4,NTP
14.0/F中層C,14.0,中層,C,4502482,15109,298,333,3,NTP
21.0/F高層C,21.0,高層,C,4649396,15602,298,333,3,NTP
6.0/F低層D,6.0,低層,D,4493840,15080,298,330,3,NTP
14.0/F中層D,14.0,中層,D,4205972,14114,298,331,3,NTP
21.0/F高層D,21.0,高層,D,4332324,14538,298,326,3,NTP
6.0/F低層E,6.0,低層,E,4202098,14101,298,393,4,NTP
14.0/F中層E,14.0,中層,E,4469106,14997,298,406,4,NTP
21.0/F高層E,21.0,高層,E,4669362,15669,298,324,3,NTP
6.0/F低層F,6.0,低層,F,4132068,13866,298,398,3,NTP
14.0/F中層F,14.0,中層,F,4374044,14678,298,322,3,NTP
21.0/F高層F,21.0,高層,F,4537944,15228,298,394,4,NTP
6.0/F低層G,6.0,低層,G,4234282,14209,298,373,4,NTP
14.0/F中層G,14.0,中層,G,4494734,15083,298,333,3,NTP
21.0/F高層G,21.0,高層,G,4583836,15382,298,359,4,NTP
6.0/F低層H,6.0,低層,H,4247394,14253,298,356,3,NTP
14.0/F中層H,14.0,中層,H,4459868,14966,298,409,4,NTP
21.0/F高層H,21.0,高層,H,4604696,15452,298,389,3,NTP
