,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
21.0/F低層A,21.0,低層,A,15426320,18256,845,222,3,NTKO
68.0/F中層A,68.0,中層,A,,,,,,NTKO
103.0/F高層A,103.0,高層,A,,,,,,NTKO
21.0/F低層A.B,21.0,低層,A.B,,,,,,NTKO
68.0/F中層A.B,68.0,中層,A.B,,,,,,NTKO
103.0/F高層A.B,103.0,高層,A.B,,,,,,NTKO
21.0/F低層AB,21.0,低層,AB,,,,,,NTKO
68.0/F中層AB,68.0,中層,AB,,,,,,NTKO
103.0/F高層AB,103.0,高層,AB,,,,,,NTKO
21.0/F低層B,21.0,低層,B,13785300,17340,795,89,1,NTKO
68.0/F中層B,68.0,中層,B,,,,,,NTKO
103.0/F高層B,103.0,高層,B,,,,,,NTKO
21.0/F低層C,21.0,低層,C,8060052,22143,364,278,4,NTKO
68.0/F中層C,68.0,中層,C,,,,,,NTKO
103.0/F高層C,103.0,高層,C,,,,,,NTKO
21.0/F低層D,21.0,低層,D,8035896,21956,366,328,4,NTKO
68.0/F中層D,68.0,中層,D,,,,,,NTKO
103.0/F高層D,103.0,高層,D,,,,,,NTKO
21.0/F低層E,21.0,低層,E,8275751,22187,373,329,3,NTKO
68.0/F中層E,68.0,中層,E,,,,,,NTKO
103.0/F高層E,103.0,高層,E,,,,,,NTKO
21.0/F低層F,21.0,低層,F,9780468,19879,492,224,4,NTKO
68.0/F中層F,68.0,中層,F,,,,,,NTKO
103.0/F高層F,103.0,高層,F,,,,,,NTKO
21.0/F低層G,21.0,低層,G,7238304,25133,288,220,4,NTKO
68.0/F中層G,68.0,中層,G,,,,,,NTKO
103.0/F高層G,103.0,高層,G,,,,,,NTKO
