,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,4709675,9145,515,196,3,KCSW
5.0/F中層A,5.0,中層,A,4807525,9335,515,199,3,KCSW
8.0/F高層A,8.0,高層,A,4899710,9514,515,190,3,KCSW
2.0/F低層B,2.0,低層,B,3446520,8952,385,340,4,KCSW
5.0/F中層B,5.0,中層,B,3529295,9167,385,364,4,KCSW
8.0/F高層B,8.0,高層,B,3584350,9310,385,332,4,KCSW
2.0/F低層C,2.0,低層,C,3403015,8839,385,341,4,KCSW
5.0/F中層C,5.0,中層,C,3471160,9016,385,343,4,KCSW
8.0/F高層C,8.0,高層,C,3538150,9190,385,330,4,KCSW
2.0/F低層D,2.0,低層,D,3411100,8860,385,298,4,KCSW
5.0/F中層D,5.0,中層,D,3478860,9036,385,302,4,KCSW
8.0/F高層D,8.0,高層,D,3546235,9211,385,290,4,KCSW
2.0/F低層F,2.0,低層,F,2834640,9144,310,261,3,KCSW
5.0/F中層F,5.0,中層,F,2882690,9299,310,291,3,KCSW
8.0/F高層F,8.0,高層,F,2946550,9505,310,255,3,KCSW
2.0/F低層G,2.0,低層,G,3016530,9141,330,226,3,KCSW
5.0/F中層G,5.0,中層,G,3077580,9326,330,229,3,KCSW
8.0/F高層G,8.0,高層,G,3136320,9504,330,220,3,KCSW
2.0/F低層H,2.0,低層,H,2864680,10231,280,275,3,KCSW
5.0/F中層H,5.0,中層,H,2662240,9508,280,202,3,KCSW
8.0/F高層H,8.0,高層,H,2712920,9689,280,193,3,KCSW
2.0/F低層I,2.0,低層,I,3249555,9419,345,322,3,KCSW
5.0/F中層I,5.0,中層,I,3267840,9472,345,331,4,KCSW
8.0/F高層I,8.0,高層,I,3331665,9657,345,320,4,KCSW
2.0/F低層J,2.0,低層,J,3411100,8860,385,298,4,KCSW
5.0/F中層J,5.0,中層,J,3478860,9036,385,302,4,KCSW
8.0/F高層J,8.0,高層,J,3546235,9211,385,290,4,KCSW
