,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層G,2.0,低層,G,2090880,4752,440,219,3,NKC
4.0/F中層G,4.0,中層,G,2109800,4795,440,221,3,NKC
6.0/F高層G,6.0,高層,G,2129600,4840,440,219,3,NKC
2.0/F低層H,2.0,低層,H,1924000,4810,400,266,3,NKC
4.0/F中層H,4.0,中層,H,1941600,4854,400,267,3,NKC
6.0/F高層H,6.0,高層,H,1960000,4900,400,264,3,NKC
2.0/F低層I,2.0,低層,I,1743050,4910,355,219,3,NKC
4.0/F中層I,4.0,中層,I,1758670,4954,355,221,3,NKC
6.0/F高層I,6.0,高層,I,1775710,5002,355,219,3,NKC
2.0/F低層J,2.0,低層,J,1781640,4949,360,267,3,NKC
4.0/F中層J,4.0,中層,J,1797840,4994,360,270,3,NKC
6.0/F高層J,6.0,高層,J,1815120,5042,360,269,3,NKC
2.0/F低層J2,2.0,低層,J2,1547181,6367,243,107,1,NKC
4.0/F中層J2,4.0,中層,J2,1560303,6421,243,110,1,NKC
6.0/F高層J2,6.0,高層,J2,1573425,6475,243,150,1,NKC
2.0/F低層K,2.0,低層,K,1765080,4903,360,221,3,NKC
4.0/F中層K,4.0,中層,K,1780920,4947,360,223,3,NKC
6.0/F高層K,6.0,高層,K,1798200,4995,360,221,3,NKC
2.0/F低層L,2.0,低層,L,2005080,4774,420,264,3,NKC
4.0/F中層L,4.0,中層,L,2018100,4805,420,302,3,NKC
6.0/F高層L,6.0,高層,L,2041620,4861,420,264,3,NKC
