,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
8.0/F低層1,8.0,低層,1,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層1,18.0,中層,1,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層1,29.0,高層,1,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層10,8.0,低層,10,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層10,18.0,中層,10,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層10,29.0,高層,10,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層2,8.0,低層,2,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層2,18.0,中層,2,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層2,29.0,高層,2,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層3,8.0,低層,3,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層3,18.0,中層,3,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層3,29.0,高層,3,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層4,8.0,低層,4,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層4,18.0,中層,4,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層4,29.0,高層,4,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層5,8.0,低層,5,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層5,18.0,中層,5,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層5,29.0,高層,5,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層6,8.0,低層,6,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層6,18.0,中層,6,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層6,29.0,高層,6,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層7,8.0,低層,7,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層7,18.0,中層,7,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層7,29.0,高層,7,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層8,8.0,低層,8,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層8,18.0,中層,8,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層8,29.0,高層,8,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
8.0/F低層9,8.0,低層,9,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
18.0/F中層9,18.0,中層,9,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
29.0/F高層9,29.0,高層,9,,,,,,KKT,"PO YING HSE,PO PUI COURT,PO PUI ST|寶瑛閣(寶珮苑),寶珮街"
