,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,6056808,11738,516,373,3,NTM
19.0/F中層A,19.0,中層,A,6399432,12402,516,399,4,NTM
31.0/F高層A,31.0,高層,A,6381888,12368,516,358,4,NTM
7.0/F低層B,7.0,低層,B,5895816,11426,516,327,3,NTM
19.0/F中層B,19.0,中層,B,6161040,11940,516,349,3,NTM
31.0/F高層B,31.0,高層,B,6626472,12842,516,382,3,NTM
7.0/F低層C,7.0,低層,C,7574470,11090,683,317,4,NTM
19.0/F中層C,19.0,中層,C,7881820,11540,683,308,4,NTM
31.0/F高層C,31.0,高層,C,7920068,11596,683,336,5,NTM
7.0/F低層CD,7.0,低層,CD,12687445,10529,1205,116,2,NTM
19.0/F中層CD,19.0,中層,CD,13314045,11049,1205,108,2,NTM
31.0/F高層CD,31.0,高層,CD,13934620,11564,1205,84,2,NTM
7.0/F低層D,7.0,低層,D,6001434,11497,522,374,4,NTM
19.0/F中層D,19.0,中層,D,6271308,12014,522,389,4,NTM
31.0/F高層D,31.0,高層,D,6574590,12595,522,347,4,NTM
7.0/F低層E,7.0,低層,E,5680926,10883,522,378,4,NTM
19.0/F中層E,19.0,中層,E,6681078,12799,522,325,3,NTM
31.0/F高層E,31.0,高層,E,6174738,11829,522,364,4,NTM
7.0/F低層F,7.0,低層,F,7894797,11559,683,335,3,NTM
19.0/F中層F,19.0,中層,F,8303231,12157,683,341,3,NTM
31.0/F高層F,31.0,高層,F,8640633,12651,683,360,4,NTM
7.0/F低層G,7.0,低層,G,5593956,10841,516,375,3,NTM
19.0/F中層G,19.0,中層,G,5835960,11310,516,362,3,NTM
31.0/F高層G,31.0,高層,G,6243600,12100,516,348,3,NTM
7.0/F低層H,7.0,低層,H,6035136,11696,516,328,3,NTM
19.0/F中層H,19.0,中層,H,6165168,11948,516,347,4,NTM
31.0/F高層H,31.0,高層,H,6153816,11926,516,327,4,NTM
