,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,6113410,13738,445,349,3,NTP
14.0/F中層A,14.0,中層,A,6270495,14091,445,344,3,NTP
21.0/F高層A,21.0,高層,A,6507235,14623,445,336,3,NTP
8.0/F低層B,8.0,低層,B,5757750,15354,375,322,3,NTP
14.0/F中層B,14.0,中層,B,5933625,15823,375,343,3,NTP
21.0/F高層B,21.0,高層,B,6139125,16371,375,341,3,NTP
8.0/F低層C,8.0,低層,C,5765250,15374,375,390,4,NTP
14.0/F中層C,14.0,中層,C,5842125,15579,375,339,4,NTP
21.0/F高層C,21.0,高層,C,5967750,15914,375,334,4,NTP
8.0/F低層D,8.0,低層,D,6682120,15016,445,323,3,NTP
14.0/F中層D,14.0,中層,D,6889490,15482,445,323,3,NTP
21.0/F高層D,21.0,高層,D,7124450,16010,445,320,3,NTP
8.0/F低層E,8.0,低層,E,6251805,14049,445,327,3,NTP
14.0/F中層E,14.0,中層,E,6443600,14480,445,321,3,NTP
21.0/F高層E,21.0,高層,E,6606915,14847,445,398,4,NTP
8.0/F低層F,8.0,低層,F,5749500,15332,375,312,4,NTP
14.0/F中層F,14.0,中層,F,5754750,15346,375,323,4,NTP
21.0/F高層F,21.0,高層,F,5883000,15688,375,324,4,NTP
8.0/F低層G,8.0,低層,G,5553375,14809,375,346,4,NTP
14.0/F中層G,14.0,中層,G,5693625,15183,375,396,4,NTP
21.0/F高層G,21.0,高層,G,5791125,15443,375,356,4,NTP
8.0/F低層H,8.0,低層,H,6360385,14293,445,380,4,NTP
14.0/F中層H,14.0,中層,H,6598460,14828,445,366,3,NTP
21.0/F高層H,21.0,高層,H,6646075,14935,445,373,4,NTP
