,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,3789666,8478,447
16.0/F中層1,16.0,中層,1,,,
27.0/F高層1,27.0,高層,1,3896499,8717,447
6.0/F低層2,6.0,低層,2,,,
16.0/F中層2,16.0,中層,2,,,
27.0/F高層2,27.0,高層,2,,,
6.0/F低層3,6.0,低層,3,2625196,7076,371
16.0/F中層3,16.0,中層,3,2742061,7391,371
27.0/F高層3,27.0,高層,3,2870798,7738,371
6.0/F低層4,6.0,低層,4,,,
16.0/F中層4,16.0,中層,4,,,
27.0/F高層4,27.0,高層,4,,,
6.0/F低層5,6.0,低層,5,,,
16.0/F中層5,16.0,中層,5,,,
27.0/F高層5,27.0,高層,5,,,
6.0/F低層6,6.0,低層,6,,,
16.0/F中層6,16.0,中層,6,,,
27.0/F高層6,27.0,高層,6,3598350,8050,447
6.0/F低層7,6.0,低層,7,,,
16.0/F中層7,16.0,中層,7,3928236,8788,447
27.0/F高層7,27.0,高層,7,,,
6.0/F低層8,6.0,低層,8,3475888,7864,442
16.0/F中層8,16.0,中層,8,3738878,8459,442
27.0/F高層8,27.0,高層,8,3793686,8583,442
6.0/F低層9,6.0,低層,9,,,
16.0/F中層9,16.0,中層,9,,,
27.0/F高層9,27.0,高層,9,,,
