,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4794120,11580,414,348,3,NTY
15.0/F中層A,15.0,中層,A,5485500,13250,414,361,3,NTY
24.0/F高層A,24.0,高層,A,5605974,13541,414,366,3,NTY
6.0/F低層B,6.0,低層,B,4968920,11293,440,382,4,NTY
15.0/F中層B,15.0,中層,B,5282200,12005,440,393,4,NTY
24.0/F高層B,24.0,高層,B,5415960,12309,440,391,4,NTY
6.0/F低層C,6.0,低層,C,6890240,12304,560,339,4,NTY
15.0/F中層C,15.0,中層,C,7232400,12915,560,321,4,NTY
24.0/F高層C,24.0,高層,C,7209440,12874,560,313,4,NTY
6.0/F低層D,6.0,低層,D,6646640,11869,560,375,4,NTY
15.0/F中層D,15.0,中層,D,6792800,12130,560,393,4,NTY
24.0/F高層D,24.0,高層,D,6816880,12173,560,329,3,NTY
6.0/F低層E,6.0,低層,E,4789400,10885,440,326,3,NTY
15.0/F中層E,15.0,中層,E,5084200,11555,440,395,4,NTY
24.0/F高層E,24.0,高層,E,5529480,12567,440,384,4,NTY
6.0/F低層F,6.0,低層,F,5081560,11549,440,371,4,NTY
15.0/F中層F,15.0,中層,F,5236880,11902,440,392,4,NTY
24.0/F高層F,24.0,高層,F,5463040,12416,440,399,4,NTY
6.0/F低層G,6.0,低層,G,5373260,11681,460,331,3,NTY
15.0/F中層G,15.0,中層,G,5648340,12279,460,352,4,NTY
24.0/F高層G,24.0,高層,G,5812560,12636,460,362,4,NTY
6.0/F低層H,6.0,低層,H,5526440,12014,460,327,3,NTY
15.0/F中層H,15.0,中層,H,5724240,12444,460,338,3,NTY
24.0/F高層H,24.0,高層,H,5847060,12711,460,331,3,NTY
