,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,3336036,6567,508
3.0/F中層1,3.0,中層,1,3351276,6597,508
4.0/F高層1,4.0,高層,1,3764788,7411,508
2.0/F低層10,2.0,低層,10,3733880,6460,578
3.0/F中層10,3.0,中層,10,3751220,6490,578
4.0/F高層10,4.0,高層,10,3767982,6519,578
2.0/F低層2,2.0,低層,2,2839104,6696,424
3.0/F中層2,3.0,中層,2,2852248,6727,424
4.0/F高層2,4.0,高層,2,2865392,6758,424
2.0/F低層3,2.0,低層,3,2839104,6696,424
3.0/F中層3,3.0,中層,3,2852248,6727,424
4.0/F高層3,4.0,高層,3,2865392,6758,424
2.0/F低層4,2.0,低層,4,3261360,6420,508
3.0/F中層4,3.0,中層,4,3285744,6468,508
4.0/F高層4,4.0,高層,4,3300984,6498,508
2.0/F低層5,2.0,低層,5,2905365,6679,435
3.0/F中層5,3.0,中層,5,2918850,6710,435
4.0/F高層5,4.0,高層,5,2932335,6741,435
2.0/F低層6,2.0,低層,6,2767464,6936,399
3.0/F中層6,3.0,中層,6,2780232,6968,399
4.0/F高層6,4.0,高層,6,2793000,7000,399
2.0/F低層8,2.0,低層,8,3254472,6588,494
3.0/F中層8,3.0,中層,8,3269786,6619,494
4.0/F高層8,4.0,高層,8,3284606,6649,494
2.0/F低層9,2.0,低層,9,3254472,6588,494
3.0/F中層9,3.0,中層,9,3269786,6619,494
4.0/F高層9,4.0,高層,9,3284606,6649,494
