,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,9991312,14152,706
10.0/F中層A,10.0,中層,A,14141820,15305,924
17.0/F高層A,17.0,高層,A,8745027,14797,591
4.0/F低層B,4.0,低層,B,8424486,14858,567
10.0/F中層B,10.0,中層,B,18431130,16710,1103
17.0/F高層B,17.0,高層,B,9711908,15614,622
4.0/F低層C,4.0,低層,C,9306880,14080,661
10.0/F中層C,10.0,中層,C,8343972,14716,567
17.0/F高層C,17.0,高層,C,9729324,15642,622
4.0/F低層D,4.0,低層,D,12622764,13661,924
10.0/F中層D,10.0,中層,D,8745216,15104,579
17.0/F高層D,17.0,高層,D,15816909,17211,919
4.0/F低層E,4.0,低層,E,10158371,13973,727
10.0/F中層E,10.0,中層,E,10393192,14296,727
17.0/F高層E,17.0,高層,E,10721069,14747,727
4.0/F低層F,4.0,低層,F,9964989,13707,727
10.0/F中層F,10.0,中層,F,10465892,14396,727
17.0/F高層F,17.0,高層,F,10740698,14774,727
4.0/F低層G,4.0,低層,G,7744881,12973,597
10.0/F中層G,10.0,中層,G,7951443,13319,597
17.0/F高層G,17.0,高層,G,8424864,14112,597
4.0/F低層H,4.0,低層,H,8150125,14425,565
10.0/F中層H,10.0,中層,H,8216795,14543,565
17.0/F高層H,17.0,高層,H,8551840,15136,565
4.0/F低層I,4.0,低層,I,12135870,13395,906
10.0/F中層I,10.0,中層,I,12441192,13732,906
17.0/F高層I,17.0,高層,I,13271994,14649,906
4.0/F低層J,4.0,低層,J,11350871,13307,853
10.0/F中層J,10.0,中層,J,11859259,13903,853
17.0/F高層J,17.0,高層,J,12203018,14306,853
