,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1C,2.0,低層,1C,,,
5.0/F中層1C,5.0,中層,1C,,,
7.0/F高層1C,7.0,高層,1C,,,
2.0/F低層1D,2.0,低層,1D,,,
5.0/F中層1D,5.0,中層,1D,,,
7.0/F高層1D,7.0,高層,1D,,,
2.0/F低層2A,2.0,低層,2A,,,
5.0/F中層2A,5.0,中層,2A,,,
7.0/F高層2A,7.0,高層,2A,,,
2.0/F低層2B,2.0,低層,2B,,,
5.0/F中層2B,5.0,中層,2B,,,
7.0/F高層2B,7.0,高層,2B,,,
2.0/F低層2C,2.0,低層,2C,,,
5.0/F中層2C,5.0,中層,2C,,,
7.0/F高層2C,7.0,高層,2C,,,
2.0/F低層2D,2.0,低層,2D,,,
5.0/F中層2D,5.0,中層,2D,,,
7.0/F高層2D,7.0,高層,2D,,,
2.0/F低層3A,2.0,低層,3A,,,
5.0/F中層3A,5.0,中層,3A,,,
7.0/F高層3A,7.0,高層,3A,,,
2.0/F低層3B,2.0,低層,3B,,,
5.0/F中層3B,5.0,中層,3B,,,
7.0/F高層3B,7.0,高層,3B,,,
2.0/F低層3C,2.0,低層,3C,,,
5.0/F中層3C,5.0,中層,3C,,,
7.0/F高層3C,7.0,高層,3C,,,
2.0/F低層3D,2.0,低層,3D,,,
5.0/F中層3D,5.0,中層,3D,,,
7.0/F高層3D,7.0,高層,3D,,,
2.0/F低層5A,2.0,低層,5A,,,
5.0/F中層5A,5.0,中層,5A,,,
7.0/F高層5A,7.0,高層,5A,,,
2.0/F低層5B,2.0,低層,5B,,,
5.0/F中層5B,5.0,中層,5B,,,
7.0/F高層5B,7.0,高層,5B,,,
2.0/F低層5C,2.0,低層,5C,,,
5.0/F中層5C,5.0,中層,5C,,,
7.0/F高層5C,7.0,高層,5C,,,
2.0/F低層5D,2.0,低層,5D,,,
5.0/F中層5D,5.0,中層,5D,,,
7.0/F高層5D,7.0,高層,5D,,,
2.0/F低層6A,2.0,低層,6A,,,
5.0/F中層6A,5.0,中層,6A,,,
7.0/F高層6A,7.0,高層,6A,,,
2.0/F低層6B,2.0,低層,6B,,,
5.0/F中層6B,5.0,中層,6B,,,
7.0/F高層6B,7.0,高層,6B,,,
2.0/F低層6C,2.0,低層,6C,,,
5.0/F中層6C,5.0,中層,6C,,,
7.0/F高層6C,7.0,高層,6C,,,
2.0/F低層6D,2.0,低層,6D,,,
5.0/F中層6D,5.0,中層,6D,,,
7.0/F高層6D,7.0,高層,6D,,,
2.0/F低層8D,2.0,低層,8D,,,
5.0/F中層8D,5.0,中層,8D,,,
7.0/F高層8D,7.0,高層,8D,,,
2.0/F低層A,2.0,低層,A,,,
5.0/F中層A,5.0,中層,A,,,
7.0/F高層A,7.0,高層,A,,,
2.0/F低層B,2.0,低層,B,13342251,14209,939
5.0/F中層B,5.0,中層,B,13550709,14431,939
7.0/F高層B,7.0,高層,B,13690620,14580,939
2.0/F低層C,2.0,低層,C,,,
5.0/F中層C,5.0,中層,C,,,
7.0/F高層C,7.0,高層,C,,,
