,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,4296659,9923,433
8.0/F中層A,8.0,中層,A,4381960,10120,433
10.0/F高層A,10.0,高層,A,4425260,10220,433
4.0/F低層B,4.0,低層,B,4922872,8744,563
8.0/F中層B,8.0,中層,B,5010700,8900,563
10.0/F高層B,10.0,高層,B,5050673,8971,563
4.0/F低層C,4.0,低層,C,5506703,9781,563
8.0/F中層C,8.0,中層,C,5613673,9971,563
10.0/F高層C,10.0,高層,C,5667721,10067,563
4.0/F低層D,4.0,低層,D,4322639,9983,433
8.0/F中層D,8.0,中層,D,4408373,10181,433
10.0/F高層D,10.0,高層,D,4451673,10281,433
4.0/F低層E,4.0,低層,E,4278906,9882,433
8.0/F中層E,8.0,中層,E,4363774,10078,433
10.0/F高層E,10.0,高層,E,4406641,10177,433
4.0/F低層F,4.0,低層,F,5157663,9429,547
8.0/F中層F,8.0,中層,F,5260499,9617,547
10.0/F高層F,10.0,高層,F,5312464,9712,547
4.0/F低層G,4.0,低層,G,5157663,9429,547
8.0/F中層G,8.0,中層,G,5260499,9617,547
10.0/F高層G,10.0,高層,G,5312464,9712,547
4.0/F低層H,4.0,低層,H,4296659,9923,433
8.0/F中層H,8.0,中層,H,4381960,10120,433
10.0/F高層H,10.0,高層,H,4425260,10220,433
