,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層C,2.0,低層,C,12961620,10287,1260
2.0/F中層C,2.0,中層,C,12961620,10287,1260
3.0/F高層C,3.0,高層,C,13035960,10346,1260
2.0/F低層D,2.0,低層,D,11981720,10154,1180
2.0/F中層D,2.0,中層,D,11981720,10154,1180
3.0/F高層D,3.0,高層,D,12051340,10213,1180
2.0/F低層E,2.0,低層,E,13533608,10648,1271
2.0/F中層E,2.0,中層,E,13533608,10648,1271
3.0/F高層E,3.0,高層,E,13644185,10735,1271
2.0/F低層F,2.0,低層,F,12331781,10549,1169
2.0/F中層F,2.0,中層,F,12331781,10549,1169
3.0/F高層F,3.0,高層,F,12400752,10608,1169
2.0/F低層G,2.0,低層,G,13629420,10817,1260
2.0/F中層G,2.0,中層,G,13629420,10817,1260
3.0/F高層G,3.0,高層,G,13717620,10887,1260
2.0/F低層H,2.0,低層,H,12840760,10882,1180
2.0/F中層H,2.0,中層,H,12840760,10882,1180
3.0/F高層H,3.0,高層,H,13040180,11051,1180
2.0/F低層I,2.0,低層,I,13674689,10759,1271
2.0/F中層I,2.0,中層,I,13674689,10759,1271
3.0/F高層I,3.0,高層,I,13750949,10819,1271
2.0/F低層J,2.0,低層,J,12473780,10571,1180
2.0/F中層J,2.0,中層,J,12473780,10571,1180
3.0/F高層J,3.0,高層,J,12544580,10631,1180
