,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5005744,11806,424,211,3,NTP
9.0/F中層A,9.0,中層,A,5099872,12028,424,201,3,NTP
13.0/F高層A,13.0,高層,A,5192728,12247,424,189,3,NTP
5.0/F低層B,5.0,低層,B,4958256,11694,424,318,4,NTP
9.0/F中層B,9.0,中層,B,5050264,11911,424,305,4,NTP
13.0/F高層B,13.0,高層,B,5142696,12129,424,287,4,NTP
5.0/F低層C,5.0,低層,C,4535312,12062,376,315,4,NTP
9.0/F中層C,9.0,中層,C,4622168,12293,376,311,4,NTP
13.0/F高層C,13.0,高層,C,4708648,12523,376,302,4,NTP
5.0/F低層D,5.0,低層,D,4517640,12015,376,232,3,NTP
9.0/F中層D,9.0,中層,D,4602240,12240,376,222,3,NTP
13.0/F高層D,13.0,高層,D,4686464,12464,376,210,3,NTP
5.0/F低層E,5.0,低層,E,5005744,11806,424,211,3,NTP
9.0/F中層E,9.0,中層,E,5099872,12028,424,201,3,NTP
13.0/F高層E,13.0,高層,E,5192728,12247,424,189,3,NTP
5.0/F低層F,5.0,低層,F,4841656,11419,424,292,4,NTP
9.0/F中層F,9.0,中層,F,5250816,12384,424,351,4,NTP
13.0/F高層F,13.0,高層,F,4922640,11610,424,339,4,NTP
5.0/F低層G,5.0,低層,G,4543960,12085,376,351,3,NTP
9.0/F中層G,9.0,中層,G,4622168,12293,376,299,3,NTP
13.0/F高層G,13.0,高層,G,4706768,12518,376,283,3,NTP
5.0/F低層H,5.0,低層,H,4494704,11954,376,268,3,NTP
9.0/F中層H,9.0,中層,H,4578928,12178,376,256,3,NTP
13.0/F高層H,13.0,高層,H,4662776,12401,376,242,3,NTP
