,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,4935280,17626,280
14.0/F中層1,14.0,中層,1,4842040,17293,280
21.0/F高層1,21.0,高層,1,5054000,18050,280
7.0/F低層2,7.0,低層,2,4847080,17311,280
14.0/F中層2,14.0,中層,2,4838400,17280,280
21.0/F高層2,21.0,高層,2,5050640,18038,280
7.0/F低層3,7.0,低層,3,5685900,17230,330
14.0/F中層3,14.0,中層,3,5919210,17937,330
21.0/F高層3,21.0,高層,3,6170010,18697,330
7.0/F低層4,7.0,低層,4,5560830,16851,330
14.0/F中層4,14.0,中層,4,5845620,17714,330
21.0/F高層4,21.0,高層,4,6098070,18479,330
7.0/F低層5,7.0,低層,5,4612720,16474,280
14.0/F中層5,14.0,中層,5,4830000,17250,280
21.0/F高層5,21.0,高層,5,5040560,18002,280
7.0/F低層6,7.0,低層,6,4877880,17421,280
14.0/F中層6,14.0,中層,6,5032720,17974,280
21.0/F高層6,21.0,高層,6,5054000,18050,280
7.0/F低層7,7.0,低層,7,5236440,15868,330
14.0/F中層7,14.0,中層,7,5503740,16678,330
21.0/F高層7,21.0,高層,7,5685240,17228,330
7.0/F低層8,7.0,低層,8,5624850,17045,330
14.0/F中層8,14.0,中層,8,5860800,17760,330
21.0/F高層8,21.0,高層,8,6112590,18523,330
