,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
8.0/F低層2,8.0,低層,2,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層2,18.0,中層,2,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層2,27.0,高層,2,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層3,8.0,低層,3,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層3,18.0,中層,3,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層3,27.0,高層,3,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層4,8.0,低層,4,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層4,18.0,中層,4,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層4,27.0,高層,4,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層5,8.0,低層,5,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層5,18.0,中層,5,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層5,27.0,高層,5,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層6,8.0,低層,6,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層6,18.0,中層,6,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層6,27.0,高層,6,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層7,8.0,低層,7,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層7,18.0,中層,7,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層7,27.0,高層,7,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
8.0/F低層8,8.0,低層,8,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
18.0/F中層8,18.0,中層,8,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
27.0/F高層8,27.0,高層,8,,,,,,NTP,"WANG KIN HSE,WANG FUK COURT,TAI PO RD YUEN CHAU TSAI|宏建閣(宏福苑),大埔公路元洲仔段"
