,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,2104176,5944,354
12.0/F中層1,12.0,中層,1,2157630,6095,354
18.0/F高層1,18.0,高層,1,2221350,6275,354
7.0/F低層10,7.0,低層,10,2605983,7467,349
12.0/F中層10,12.0,中層,10,2673689,7661,349
18.0/F高層10,18.0,高層,10,2757100,7900,349
7.0/F低層12,7.0,低層,12,2606332,7468,349
12.0/F中層12,12.0,中層,12,2674038,7662,349
18.0/F高層12,18.0,高層,12,2758147,7903,349
7.0/F低層15,7.0,低層,15,2030133,5817,349
12.0/F中層15,12.0,中層,15,2082134,5966,349
18.0/F高層15,18.0,高層,15,2758147,7903,349
7.0/F低層16,7.0,低層,16,2606332,7468,349
12.0/F中層16,12.0,中層,16,2674038,7662,349
18.0/F高層16,18.0,高層,16,2758147,7903,349
7.0/F低層18,7.0,低層,18,2639070,7455,354
12.0/F中層18,12.0,中層,18,2708100,7650,354
18.0/F高層18,18.0,高層,18,2793060,7890,354
7.0/F低層19,7.0,低層,19,2052846,5799,354
12.0/F中層19,12.0,中層,19,2103822,5943,354
18.0/F高層19,18.0,高層,19,2165772,6118,354
7.0/F低層2,7.0,低層,2,2639070,7455,354
12.0/F中層2,12.0,中層,2,2708100,7650,354
18.0/F高層2,18.0,高層,2,2713764,7666,354
7.0/F低層21,7.0,低層,21,2529901,7249,349
12.0/F中層21,12.0,中層,21,2597258,7442,349
18.0/F高層21,18.0,高層,21,2711381,7769,349
7.0/F低層25,7.0,低層,25,2511984,7096,354
12.0/F中層25,12.0,中層,25,2573580,7270,354
18.0/F高層25,18.0,高層,25,2650044,7486,354
7.0/F低層26,7.0,低層,26,2639070,7455,354
12.0/F中層26,12.0,中層,26,2708100,7650,354
18.0/F高層26,18.0,高層,26,2817486,7959,354
7.0/F低層3,7.0,低層,3,2598654,7446,349
12.0/F中層3,12.0,中層,3,2666011,7639,349
18.0/F高層3,18.0,高層,3,2749771,7879,349
7.0/F低層4,7.0,低層,4,2606332,7468,349
12.0/F中層4,12.0,中層,4,2674038,7662,349
18.0/F高層4,18.0,高層,4,2758147,7903,349
7.0/F低層5,7.0,低層,5,2717916,7426,366
12.0/F中層5,12.0,中層,5,2788554,7619,366
18.0/F高層5,18.0,高層,5,2876394,7859,366
7.0/F低層8,7.0,低層,8,2725602,7447,366
12.0/F中層8,12.0,中層,8,2800632,7652,366
18.0/F高層8,18.0,高層,8,2897988,7918,366
7.0/F低層9,7.0,低層,9,2606332,7468,349
12.0/F中層9,12.0,中層,9,2674038,7662,349
18.0/F高層9,18.0,高層,9,2758147,7903,349
