,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層1,9.0,低層,1,7008420,13742,510
16.0/F中層1,16.0,中層,1,7242000,14200,510
23.0/F高層1,23.0,高層,1,7488330,14683,510
9.0/F低層2,9.0,低層,2,7622720,13612,560
16.0/F中層2,16.0,中層,2,7876400,14065,560
23.0/F高層2,23.0,高層,2,8176560,14601,560
9.0/F低層3,9.0,低層,3,7406685,12661,585
16.0/F中層3,16.0,中層,3,7664670,13102,585
23.0/F高層3,23.0,高層,3,7975890,13634,585
9.0/F低層4,9.0,低層,4,7045038,13923,506
16.0/F中層4,16.0,中層,4,7278304,14384,506
23.0/F高層4,23.0,高層,4,7522196,14866,506
9.0/F低層5,9.0,低層,5,7585760,13546,560
16.0/F中層5,16.0,中層,5,7654080,13668,560
23.0/F高層5,23.0,高層,5,7930720,14162,560
9.0/F低層6,9.0,低層,6,7134690,12517,570
16.0/F中層6,16.0,中層,6,7397460,12978,570
23.0/F高層6,23.0,高層,6,7841490,13757,570
