,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,5725044,16938,338
13.0/F中層A,13.0,中層,A,6148558,18191,338
21.0/F高層A,21.0,高層,A,6407466,18957,338
5.0/F低層B,5.0,低層,B,5733494,16963,338
13.0/F中層B,13.0,中層,B,6074198,17971,338
21.0/F高層B,21.0,高層,B,6321952,18704,338
5.0/F低層C,5.0,低層,C,5804496,16776,346
13.0/F中層C,13.0,中層,C,6035278,17443,346
21.0/F高層C,21.0,高層,C,6396156,18486,346
5.0/F低層D,5.0,低層,D,5922828,17118,346
13.0/F中層D,13.0,中層,D,6176446,17851,346
21.0/F高層D,21.0,高層,D,6430064,18584,346
5.0/F低層E,5.0,低層,E,3712000,18560,200
13.0/F中層E,13.0,中層,E,3861800,19309,200
21.0/F高層E,21.0,高層,E,4015800,20079,200
5.0/F低層F,5.0,低層,F,3887800,19439,200
13.0/F中層F,13.0,中層,F,3922400,19612,200
21.0/F高層F,21.0,高層,F,4247000,21235,200
