,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層1,9.0,低層,1,6462500,12925,500,367,4,HQB
16.0/F中層1,16.0,中層,1,6709000,13418,500,364,3,HQB
23.0/F高層1,23.0,高層,1,6867000,13734,500,363,4,HQB
9.0/F低層2,9.0,低層,2,7242480,12933,560,342,3,HQB
16.0/F中層2,16.0,中層,2,7510160,13411,560,356,3,HQB
23.0/F高層2,23.0,高層,2,7777840,13889,560,336,3,HQB
9.0/F低層3,9.0,低層,3,5696997,10119,563,103,1,HQB
16.0/F中層3,16.0,中層,3,5912063,10501,563,107,1,HQB
23.0/F高層3,23.0,高層,3,6126566,10882,563,97,1,HQB
9.0/F低層4,9.0,低層,4,6519925,13225,493,394,4,HQB
16.0/F中層4,16.0,中層,4,6682122,13554,493,392,4,HQB
23.0/F高層4,23.0,高層,4,6919748,14036,493,365,4,HQB
9.0/F低層5,9.0,低層,5,7234640,12919,560,315,4,HQB
16.0/F中層5,16.0,中層,5,7504000,13400,560,321,4,HQB
23.0/F高層5,23.0,高層,5,7772240,13879,560,301,4,HQB
9.0/F低層6,9.0,低層,6,7386543,12891,573,310,4,HQB
16.0/F中層6,16.0,中層,6,7661583,13371,573,316,4,HQB
23.0/F高層6,23.0,高層,6,7963554,13898,573,350,5,HQB
