,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,6410400,16026,400,293,4,HSW
12.0/F中層A,12.0,中層,A,6708800,16772,400,281,4,HSW
19.0/F高層A,19.0,高層,A,7003200,17508,400,253,4,HSW
5.0/F低層B,5.0,低層,B,5436780,17538,310,367,3,HSW
12.0/F中層B,12.0,中層,B,5766000,18600,310,414,3,HSW
19.0/F高層B,19.0,高層,B,4561130,19831,230,331,5,HSW
5.0/F低層C,5.0,低層,C,5107560,16476,310,384,4,HSW
12.0/F中層C,12.0,中層,C,5999430,19353,310,346,3,HSW
19.0/F高層C,19.0,高層,C,5729110,18481,310,364,4,HSW
5.0/F低層D,5.0,低層,D,5046000,16820,300,335,4,HSW
12.0/F中層D,12.0,中層,D,5280600,17602,300,323,4,HSW
19.0/F高層D,19.0,高層,D,5513100,18377,300,295,4,HSW
5.0/F低層E,5.0,低層,E,5180160,16188,320,331,3,HSW
12.0/F中層E,12.0,中層,E,5453120,17041,320,402,4,HSW
19.0/F高層E,19.0,高層,E,5694400,17795,320,367,4,HSW
5.0/F低層F,5.0,低層,F,5741050,16403,350,320,4,HSW
12.0/F中層F,12.0,中層,F,6008100,17166,350,308,4,HSW
19.0/F高層F,19.0,高層,F,6272000,17920,350,280,4,HSW
