,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,15097806,18038,837
22.0/F中層A,22.0,中層,A,15518475,18585,835
34.0/F高層A,34.0,高層,A,16770140,20084,835
9.0/F低層B,9.0,低層,B,10653268,17018,626
22.0/F中層B,22.0,中層,B,11489260,18295,628
34.0/F高層B,34.0,高層,B,12345852,19659,628
9.0/F低層C,9.0,低層,C,10748940,17337,620
22.0/F中層C,22.0,中層,C,11566100,18655,620
34.0/F高層C,34.0,高層,C,12325600,19880,620
9.0/F低層D,9.0,低層,D,10809764,17213,628
22.0/F中層D,22.0,中層,D,11643748,18541,628
34.0/F高層D,34.0,高層,D,12413048,19766,628
9.0/F低層E,9.0,低層,E,11695005,17073,685
22.0/F中層E,22.0,中層,E,12506045,18257,685
34.0/F高層E,34.0,高層,E,13333525,19465,685
9.0/F低層F,9.0,低層,F,12219808,16603,736
22.0/F中層F,22.0,中層,F,18997870,22889,830
34.0/F高層F,34.0,高層,F,16683830,20101,830
9.0/F低層G,9.0,低層,G,11546880,15035,768
22.0/F中層G,22.0,中層,G,16428945,18993,865
34.0/F高層G,34.0,高層,G,17571610,20314,865
9.0/F低層H,9.0,低層,H,15809942,18341,862
22.0/F中層H,22.0,中層,H,16253094,18943,858
34.0/F高層H,34.0,高層,H,17383080,20260,858
