,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,18073800,20082,900
14.0/F中層A,14.0,中層,A,18096300,20107,900
23.0/F高層A,23.0,高層,A,19192500,21325,900
6.0/F低層B,6.0,低層,B,18479700,20533,900
14.0/F中層B,14.0,中層,B,18101700,20113,900
23.0/F高層B,23.0,高層,B,19480500,21645,900
6.0/F低層B & D,6.0,低層,B & D,,,
14.0/F中層B & D,14.0,中層,B & D,,,
23.0/F高層B & D,23.0,高層,B & D,,,
6.0/F低層C,6.0,低層,C,14606860,19739,740
14.0/F中層C,14.0,中層,C,14230200,19230,740
23.0/F高層C,23.0,高層,C,15086380,20387,740
6.0/F低層D,6.0,低層,D,13857980,18727,740
14.0/F中層D,14.0,中層,D,13672240,18476,740
23.0/F高層D,23.0,高層,D,14533600,19640,740
