,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,7407608,10958,676,229,3,HWC
8.0/F中層A,8.0,中層,A,7497504,11157,672,237,3,HWC
10.0/F高層A,10.0,高層,A,7586208,11289,672,235,3,HWC
5.0/F低層B,5.0,低層,B,5662720,11060,512,219,3,HWC
8.0/F中層B,8.0,中層,B,5763584,11257,512,226,3,HWC
10.0/F高層B,10.0,高層,B,5832192,11391,512,224,3,HWC
5.0/F低層D,5.0,低層,D,6104014,11038,553,235,3,HWC
8.0/F中層D,8.0,中層,D,6212955,11235,553,242,3,HWC
10.0/F高層D,10.0,高層,D,6287057,11369,553,240,3,HWC
5.0/F低層E,5.0,低層,E,5630788,11468,491,310,4,HWC
8.0/F中層E,8.0,中層,E,5734389,11679,491,321,4,HWC
10.0/F高層E,10.0,高層,E,5808530,11830,491,322,4,HWC
5.0/F低層F,5.0,低層,F,7041450,11775,598,346,3,HWC
8.0/F中層F,8.0,中層,F,7157462,11969,598,348,3,HWC
10.0/F高層F,10.0,高層,F,7211880,12060,598,363,3,HWC
5.0/F低層G,5.0,低層,G,6521190,10905,598,296,3,HWC
8.0/F中層G,8.0,中層,G,6631222,11089,598,310,3,HWC
10.0/F高層G,10.0,高層,G,6717932,11234,598,301,3,HWC
5.0/F低層H,5.0,低層,H,7050444,10982,642,237,3,HWC
8.0/F中層H,8.0,中層,H,7176276,11178,642,244,3,HWC
10.0/F高層H,10.0,高層,H,7261662,11311,642,242,3,HWC
