,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,18831007,19843,949
31.0/F中層A,31.0,中層,A,25966538,27362,949
63.0/F高層A,63.0,高層,A,,,
11.0/F低層B,11.0,低層,B,21702506,23137,938
31.0/F中層B,31.0,中層,B,39603531,27753,1427
63.0/F高層B,63.0,高層,B,,,
11.0/F低層C,11.0,低層,C,17808966,22317,798
31.0/F中層C,31.0,中層,C,20487852,25674,798
63.0/F高層C,63.0,高層,C,,,
11.0/F低層D,11.0,低層,D,12726120,20526,620
31.0/F中層D,31.0,中層,D,14622080,23584,620
63.0/F高層D,63.0,高層,D,,,
11.0/F低層E,11.0,低層,E,12939400,20870,620
31.0/F中層E,31.0,中層,E,14843420,23941,620
63.0/F高層E,63.0,高層,E,,,
11.0/F低層F,11.0,低層,F,17949414,22493,798
31.0/F中層F,31.0,中層,F,20420820,25590,798
63.0/F高層F,63.0,高層,F,,,
11.0/F低層G,11.0,低層,G,21566496,22992,938
31.0/F中層G,31.0,中層,G,24737874,26373,938
63.0/F高層G,63.0,高層,G,,,
11.0/F低層H,11.0,低層,H,21810867,22983,949
31.0/F中層H,31.0,中層,H,39535037,27589,1433
63.0/F高層H,63.0,高層,H,,,
