,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,5815425,12243,475,295,4,NMOS
20.0/F中層A,20.0,中層,A,6108500,12860,475,301,4,NMOS
30.0/F高層A,30.0,高層,A,6340775,13349,475,288,4,NMOS
8.0/F低層B,8.0,低層,B,7417540,12220,607,302,4,NMOS
20.0/F中層B,20.0,中層,B,7761709,12787,607,293,4,NMOS
30.0/F高層B,30.0,高層,B,8020898,13214,607,268,4,NMOS
8.0/F低層C,8.0,低層,C,7864585,12007,655,330,4,NMOS
20.0/F中層C,20.0,中層,C,8196015,12513,655,309,4,NMOS
30.0/F高層C,30.0,高層,C,8361730,12766,655,341,3,NMOS
8.0/F低層D,8.0,低層,D,7873755,12021,655,206,3,NMOS
20.0/F中層D,20.0,中層,D,8198635,12517,655,194,3,NMOS
30.0/F高層D,30.0,高層,D,8460635,12917,655,184,3,NMOS
8.0/F低層E,8.0,低層,E,7282302,12017,606,208,3,NMOS
20.0/F中層E,20.0,中層,E,7585302,12517,606,196,3,NMOS
30.0/F高層E,30.0,高層,E,7830126,12921,606,186,3,NMOS
8.0/F低層F,8.0,低層,F,5780750,12170,475,304,3,NMOS
20.0/F中層F,20.0,中層,F,6046275,12729,475,280,3,NMOS
30.0/F高層F,30.0,高層,F,6263825,13187,475,260,3,NMOS
