,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,5236408,9452,554,300,2,KCSW
7.0/F中層A,7.0,中層,A,5182116,9354,554,114,1,KCSW
10.0/F高層A,10.0,高層,A,5280174,9531,554,109,1,KCSW
4.0/F低層B,4.0,低層,B,5319900,9252,575,77,1,KCSW
7.0/F中層B,7.0,中層,B,5422250,9430,575,74,1,KCSW
10.0/F高層B,10.0,高層,B,5524600,9608,575,71,1,KCSW
4.0/F低層C,4.0,低層,C,5228475,9093,575,173,2,KCSW
7.0/F中層C,7.0,中層,C,5311275,9237,575,224,2,KCSW
10.0/F高層C,10.0,高層,C,5428575,9441,575,167,2,KCSW
4.0/F低層D,4.0,低層,D,5604600,9341,600,74,1,KCSW
7.0/F中層D,7.0,中層,D,5712000,9520,600,71,1,KCSW
10.0/F高層D,10.0,高層,D,5820000,9700,600,68,1,KCSW
4.0/F低層E,4.0,低層,E,6623100,8028,825,59,1,KCSW
7.0/F中層E,7.0,中層,E,6750975,8183,825,56,1,KCSW
10.0/F高層E,10.0,高層,E,6878025,8337,825,53,1,KCSW
4.0/F低層F,4.0,低層,F,4000692,9134,438,63,1,KCSW
7.0/F中層F,7.0,中層,F,4077780,9310,438,60,1,KCSW
10.0/F高層F,10.0,高層,F,4154868,9486,438,57,1,KCSW
