,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,6769520,11435,592,41,1,HCW
15.0/F中層A,15.0,中層,A,7097488,11989,592,50,1,HCW
24.0/F高層A,24.0,高層,A,7426048,12544,592,59,1,HCW
6.0/F低層B,6.0,低層,B,6759858,11438,591,42,1,HCW
15.0/F中層B,15.0,中層,B,7087863,11993,591,51,1,HCW
24.0/F高層B,24.0,高層,B,7415868,12548,591,60,1,HCW
6.0/F低層C,6.0,低層,C,6769520,11435,592,41,1,HCW
15.0/F中層C,15.0,中層,C,7097488,11989,592,50,1,HCW
24.0/F高層C,24.0,高層,C,7426048,12544,592,59,1,HCW
6.0/F低層D,6.0,低層,D,6721150,11450,587,42,1,HCW
15.0/F中層D,15.0,中層,D,7047522,12006,587,51,1,HCW
24.0/F高層D,24.0,高層,D,7373894,12562,587,60,1,HCW
6.0/F低層E,6.0,低層,E,5148295,11945,431,58,1,HCW
15.0/F中層E,15.0,中層,E,5397844,12524,431,67,1,HCW
24.0/F高層E,24.0,高層,E,5647824,13104,431,76,1,HCW
6.0/F低層F,6.0,低層,F,5659896,11694,484,51,1,HCW
15.0/F中層F,15.0,中層,F,5934324,12261,484,60,1,HCW
24.0/F高層F,24.0,高層,F,6209236,12829,484,69,1,HCW
6.0/F低層G,6.0,低層,G,6769520,11435,592,41,1,HCW
15.0/F中層G,15.0,中層,G,7097488,11989,592,50,1,HCW
24.0/F高層G,24.0,高層,G,7426048,12544,592,59,1,HCW
6.0/F低層H,6.0,低層,H,6769520,11435,592,41,1,HCW
15.0/F中層H,15.0,中層,H,7097488,11989,592,50,1,HCW
24.0/F高層H,24.0,高層,H,7426048,12544,592,59,1,HCW
6.0/F低層J,6.0,低層,J,5650617,11699,483,51,1,HCW
15.0/F中層J,15.0,中層,J,5924478,12266,483,60,1,HCW
24.0/F高層J,24.0,高層,J,6198822,12834,483,69,1,HCW
6.0/F低層K,6.0,低層,K,5148295,11945,431,87,1,HCW
15.0/F中層K,15.0,中層,K,5397844,12524,431,100,1,HCW
24.0/F高層K,24.0,高層,K,5647824,13104,431,114,1,HCW
