,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,16119420,19610,822,149,2,HCW
10.0/F中層1,10.0,中層,1,16530420,20110,822,151,2,HCW
17.0/F高層1,17.0,高層,1,16993206,20673,822,151,2,HCW
4.0/F低層2,4.0,低層,2,12746093,18131,703,203,2,HCW
10.0/F中層2,10.0,中層,2,13091266,18622,703,208,2,HCW
17.0/F高層2,17.0,高層,2,13485649,19183,703,211,2,HCW
4.0/F低層3,4.0,低層,3,12762285,18363,695,166,2,HCW
10.0/F中層3,10.0,中層,3,12867230,18514,695,318,3,HCW
17.0/F高層3,17.0,高層,3,13494815,19417,695,168,2,HCW
4.0/F低層4,4.0,低層,4,11274894,18698,603,154,2,HCW
10.0/F中層4,10.0,中層,4,11573379,19193,603,156,2,HCW
17.0/F高層4,17.0,高層,4,10610388,17596,603,231,3,HCW
4.0/F低層5,4.0,低層,5,11274894,18698,603,154,2,HCW
10.0/F中層5,10.0,中層,5,11573379,19193,603,156,2,HCW
17.0/F高層5,17.0,高層,5,10610388,17596,603,231,3,HCW
4.0/F低層6,4.0,低層,6,10610345,16199,655,299,3,HCW
10.0/F中層6,10.0,中層,6,10937845,16699,655,323,3,HCW
17.0/F高層6,17.0,高層,6,11336740,17308,655,330,3,HCW
4.0/F低層7,4.0,低層,7,12387492,18684,663,215,2,HCW
10.0/F中層7,10.0,中層,7,12620205,19035,663,365,3,HCW
17.0/F高層7,17.0,高層,7,13099554,19758,663,211,2,HCW
4.0/F低層8,4.0,低層,8,16536996,20118,822,240,3,HCW
10.0/F中層8,10.0,中層,8,17017044,20702,822,251,3,HCW
17.0/F高層8,17.0,高層,8,17555454,21357,822,255,3,HCW
