,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,14821646,15869,934,214,3,HCB
8.0/F中層A,8.0,中層,A,15759360,16416,960,215,3,HCB
13.0/F高層A,13.0,高層,A,15928436,17054,934,203,3,HCB
4.0/F低層B,4.0,低層,B,13207740,16107,820,261,3,HCB
8.0/F中層B,8.0,中層,B,14066250,17050,825,352,3,HCB
13.0/F高層B,13.0,高層,B,14202400,17320,820,250,3,HCB
4.0/F低層C,4.0,低層,C,14949540,15870,942,214,3,HCB
8.0/F中層C,8.0,中層,C,15461046,16413,942,216,3,HCB
13.0/F高層C,13.0,高層,C,16134976,17056,946,203,3,HCB
4.0/F低層D,4.0,低層,D,12256612,15754,778,257,3,HCB
8.0/F中層D,8.0,中層,D,12668952,16284,778,260,3,HCB
13.0/F高層D,13.0,高層,D,13169206,16927,778,244,3,HCB
4.0/F低層E,4.0,低層,E,12989340,15860,819,219,3,HCB
8.0/F中層E,8.0,中層,E,13432419,16401,819,221,3,HCB
13.0/F高層E,13.0,高層,E,5789866,12398,467,59,1,HCB
4.0/F低層F,4.0,低層,F,15710695,15695,1001,251,3,HCB
8.0/F中層F,8.0,中層,F,16249233,16233,1001,251,3,HCB
13.0/F高層F,13.0,高層,F,9932312,17768,559,159,3,HCB
4.0/F低層G,4.0,低層,G,9286667,16613,559,170,3,HCB
8.0/F中層G,8.0,中層,G,9579920,17107,560,172,3,HCB
13.0/F高層G,13.0,高層,G,9950080,17768,560,159,3,HCB
4.0/F低層H,4.0,低層,H,5203158,11486,453,48,1,HCB
8.0/F中層H,8.0,中層,H,5377110,11870,453,52,1,HCB
13.0/F高層H,13.0,高層,H,5594550,12350,453,57,1,HCB
4.0/F低層I,4.0,低層,I,4590270,11334,405,39,1,HCB
8.0/F中層I,8.0,中層,I,4940040,11762,420,46,1,HCB
13.0/F高層I,13.0,高層,I,5139960,12238,420,51,1,HCB
4.0/F低層J1J2,4.0,低層,J1J2,14086344,15863,888,216,3,HCB
8.0/F中層J1J2,8.0,中層,J1J2,14568528,16406,888,218,3,HCB
13.0/F高層J1J2,13.0,高層,J1J2,15140400,17050,888,205,3,HCB
