,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,7349075,12781,575,82,1,KKT
16.0/F中層A,16.0,中層,A,7647500,13300,575,80,1,KKT
22.0/F高層A,22.0,高層,A,7871750,13690,575,74,1,KKT
8.0/F低層B,8.0,低層,B,7720405,12761,605,85,1,KKT
16.0/F中層B,16.0,中層,B,8033795,13279,605,83,1,KKT
22.0/F高層B,22.0,高層,B,8269140,13668,605,77,1,KKT
8.0/F低層C,8.0,低層,C,7411240,12778,580,82,1,KKT
16.0/F中層C,16.0,中層,C,7712260,13297,580,80,1,KKT
22.0/F高層C,22.0,高層,C,7937880,13686,580,74,1,KKT
8.0/F低層D,8.0,低層,D,7085545,13001,545,78,1,KKT
16.0/F中層D,16.0,中層,D,7373850,13530,545,76,1,KKT
22.0/F高層D,22.0,高層,D,7589670,13926,545,70,1,KKT
8.0/F低層E,8.0,低層,E,7349075,12781,575,82,1,KKT
16.0/F中層E,16.0,中層,E,7647500,13300,575,80,1,KKT
22.0/F高層E,22.0,高層,E,7871750,13690,575,74,1,KKT
8.0/F低層F,8.0,低層,F,7085545,13001,545,78,1,KKT
16.0/F中層F,16.0,中層,F,7373850,13530,545,76,1,KKT
22.0/F高層F,22.0,高層,F,7589670,13926,545,70,1,KKT
8.0/F低層G,8.0,低層,G,7469820,12879,580,157,2,KKT
16.0/F中層G,16.0,中層,G,7787080,13426,580,167,2,KKT
22.0/F高層G,22.0,高層,G,8027200,13840,580,167,2,KKT
8.0/F低層H,8.0,低層,H,7720405,12761,605,127,1,KKT
16.0/F中層H,16.0,中層,H,8033795,13279,605,124,1,KKT
22.0/F高層H,22.0,高層,H,8269140,13668,605,115,1,KKT
