,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,5692780,14981,380
12.0/F中層1,12.0,中層,1,5898740,15523,380
20.0/F高層1,20.0,高層,1,6314080,16616,380
5.0/F低層2,5.0,低層,2,5639580,14841,380
12.0/F中層2,12.0,中層,2,6001340,15793,380
20.0/F高層2,20.0,高層,2,6347520,16704,380
5.0/F低層3,5.0,低層,3,5816195,15107,385
12.0/F中層3,12.0,中層,3,6077995,15787,385
20.0/F高層3,20.0,高層,3,6428345,16697,385
5.0/F低層4,5.0,低層,4,4572994,16274,281
12.0/F中層4,12.0,中層,4,4787678,17038,281
20.0/F高層4,20.0,高層,4,5025404,17884,281
5.0/F低層5,5.0,低層,5,5743045,14917,385
12.0/F中層5,12.0,中層,5,6105330,15858,385
20.0/F高層5,20.0,高層,5,6455680,16768,385
