,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,8003528,15016,533
14.0/F中層A,14.0,中層,A,8568508,16076,533
23.0/F高層A,23.0,高層,A,9415445,17665,533
5.0/F低層B,5.0,低層,B,10493375,15875,661
14.0/F中層B,14.0,中層,B,10993091,16631,661
23.0/F高層B,23.0,高層,B,11336150,17150,661
5.0/F低層C,5.0,低層,C,10384310,15710,661
14.0/F中層C,14.0,中層,C,10634168,16088,661
23.0/F高層C,23.0,高層,C,11426046,17286,661
5.0/F低層D,5.0,低層,D,7916116,14852,533
14.0/F中層D,14.0,中層,D,8443786,15842,533
23.0/F高層D,23.0,高層,D,8906430,16710,533
5.0/F低層E,5.0,低層,E,7961954,14938,533
14.0/F中層E,14.0,中層,E,8592493,16121,533
23.0/F高層E,23.0,高層,E,9540700,17900,533
5.0/F低層F,5.0,低層,F,9893848,14968,661
14.0/F中層F,14.0,中層,F,10552204,15964,661
23.0/F高層F,23.0,高層,F,11274016,17056,661
5.0/F低層G,5.0,低層,G,10396208,15728,661
14.0/F中層G,14.0,中層,G,10710183,16203,661
23.0/F高層G,23.0,高層,G,11498095,17395,661
5.0/F低層H,5.0,低層,H,7961954,14938,533
14.0/F中層H,14.0,中層,H,8592493,16121,533
23.0/F高層H,23.0,高層,H,9540700,17900,533
