,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,6344662,13586,467
10.0/F中層A,10.0,中層,A,6701917,14351,467
16.0/F高層A,16.0,高層,A,7141364,15292,467
5.0/F低層B,5.0,低層,B,6591635,13591,485
10.0/F中層B,10.0,中層,B,6963145,14357,485
16.0/F高層B,16.0,高層,B,7420985,15301,485
5.0/F低層C,5.0,低層,C,7298640,13516,540
10.0/F中層C,10.0,中層,C,7709040,14276,540
16.0/F高層C,16.0,高層,C,8214480,15212,540
5.0/F低層D,5.0,低層,D,6847774,14207,482
10.0/F中層D,10.0,中層,D,6905132,14326,482
16.0/F高層D,16.0,高層,D,7363032,15276,482
5.0/F低層E,5.0,低層,E,6643554,13586,489
10.0/F中層E,10.0,中層,E,7017639,14351,489
16.0/F高層E,16.0,高層,E,7478766,15294,489
5.0/F低層F,5.0,低層,F,6643554,13586,489
10.0/F中層F,10.0,中層,F,7017639,14351,489
16.0/F高層F,16.0,高層,F,7478766,15294,489
5.0/F低層G,5.0,低層,G,6552790,13595,482
10.0/F中層G,10.0,中層,G,6922002,14361,482
16.0/F高層G,16.0,高層,G,7377010,15305,482
5.0/F低層H,5.0,低層,H,7383420,13673,540
10.0/F中層H,10.0,中層,H,7793280,14432,540
16.0/F高層H,16.0,高層,H,8249040,15276,540
5.0/F低層J,5.0,低層,J,6540157,13597,481
10.0/F中層J,10.0,中層,J,6908603,14363,481
16.0/F高層J,16.0,高層,J,7207785,14985,481
5.0/F低層K,5.0,低層,K,6501278,13601,478
10.0/F中層K,10.0,中層,K,6867904,14368,478
16.0/F高層K,16.0,高層,K,7319136,15312,478
