,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district,final_address
6.0/F低層1,6.0,低層,1,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層1,17.0,中層,1,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層1,29.0,高層,1,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層2,6.0,低層,2,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層2,17.0,中層,2,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層2,29.0,高層,2,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層3,6.0,低層,3,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層3,17.0,中層,3,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層3,29.0,高層,3,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層4,6.0,低層,4,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層4,17.0,中層,4,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層4,29.0,高層,4,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層5,6.0,低層,5,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層5,17.0,中層,5,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層5,29.0,高層,5,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層6,6.0,低層,6,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層6,17.0,中層,6,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層6,29.0,高層,6,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層7,6.0,低層,7,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層7,17.0,中層,7,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層7,29.0,高層,7,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
6.0/F低層8,6.0,低層,8,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
17.0/F中層8,17.0,中層,8,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
29.0/F高層8,29.0,高層,8,,,,,,NST,"KA YIN HSE,KA TIN COURT,HIN TIN ST|嘉賢閣(嘉田苑),顯田街"
