,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,7226100,16275,444,396,3,NST
16.0/F中層A,16.0,中層,A,7419684,16711,444,400,3,NST
23.0/F高層A,23.0,高層,A,7626588,17177,444,372,3,NST
9.0/F低層B,9.0,低層,B,6369796,16417,388,377,4,NST
16.0/F中層B,16.0,中層,B,6420995,16765,383,389,4,NST
23.0/F高層B,23.0,高層,B,6689861,17467,383,378,3,NST
9.0/F低層C,9.0,低層,C,5947264,15328,388,395,4,NST
16.0/F中層C,16.0,中層,C,6155232,15864,388,332,3,NST
23.0/F高層C,23.0,高層,C,6339532,16339,388,343,3,NST
9.0/F低層D,9.0,低層,D,7358052,15756,467,395,4,NST
16.0/F中層D,16.0,中層,D,7585481,16243,467,380,4,NST
23.0/F高層D,23.0,高層,D,7791895,16685,467,360,4,NST
9.0/F低層E,9.0,低層,E,7333768,15704,467,356,4,NST
16.0/F中層E,16.0,中層,E,7746129,16587,467,339,3,NST
23.0/F高層E,23.0,高層,E,7733987,16561,467,356,4,NST
9.0/F低層F,9.0,低層,F,6288368,16592,379,326,3,NST
16.0/F中層F,16.0,中層,F,6284578,16582,379,345,4,NST
23.0/F高層F,23.0,高層,F,6552910,17290,379,349,4,NST
9.0/F低層G,9.0,低層,G,6035575,15925,379,357,3,NST
16.0/F中層G,16.0,中層,G,6149654,16226,379,360,3,NST
23.0/F高層G,23.0,高層,G,6325131,16689,379,347,3,NST
9.0/F低層H,9.0,低層,H,7066704,15916,444,356,4,NST
16.0/F中層H,16.0,中層,H,7373952,16608,444,350,4,NST
23.0/F高層H,23.0,高層,H,7671876,17279,444,337,4,NST
