,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,29305920,21952,1335
12.0/F中層1,12.0,中層,1,29981900,23063,1300
19.0/F高層1,19.0,高層,1,31107700,23929,1300
5.0/F低層2,5.0,低層,2,19852506,17631,1126
12.0/F中層2,12.0,中層,2,21573034,19159,1126
19.0/F高層2,19.0,高層,2,22384880,19880,1126
5.0/F低層3,5.0,低層,3,15033080,14290,1052
12.0/F中層3,12.0,中層,3,22435200,18696,1200
19.0/F高層3,19.0,高層,3,25485600,21238,1200
5.0/F低層4,5.0,低層,4,22975200,19146,1200
12.0/F中層4,12.0,中層,4,18418416,17508,1052
19.0/F高層4,19.0,高層,4,26176800,21814,1200
